thread_id,escalated,category,reason,labeler,turn_count,first_customer_text
TW_THREAD_000708,1,registration_problems,Temporarily locked out of account changes despite already confirming the card by phone.,claude-opus-5-in-thread,9,@AskAmex I’m trying to make changes on my account but it keeps telling me I’ve been temporary locked out I already called to confirm my card
TW_THREAD_000710,0,self_service,Puzzled that the courier's route passed their house; a routing gripe.,claude-opus-5-in-thread,2,Hey @116584 how the stinker does this route make any sense? Dasher literally just drove right by my house. https://t.co/rUy0PHcjRx
TW_THREAD_000711,1,payment_issue,"Charged £4.95 delivery despite qualifying for free shipping; calls it a ""RIP OFF"".",claude-opus-5-in-thread,7,"just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying @115830"
TW_THREAD_000712,1,get_refund,Demands either a refund or the services already paid for.,claude-opus-5-in-thread,13,@116331 Please don't dupe yr customers. Either refund my money or provide the services for which I have already paid. @116588 @116589 https://t.co/jvWVbHoEcz
TW_THREAD_000714,0,self_service,Thanks them for an early delivery; a compliment.,claude-opus-5-in-thread,2,Actually wasn't expecting the MB until next week. Thank you 🙏🏼 @116593
TW_THREAD_000715,1,payment_issue,Checkout throws errors and blocks the order; a payment processing failure.,claude-opus-5-in-thread,2,@116593 @NeweggService @239 I want to order this item https://t.co/jd4XZL76Ga but am getting errors in checkout process
TW_THREAD_000716,0,self_service,Mouse broke within two hours of use; a defect report with no demand.,claude-opus-5-in-thread,2,I got this @240 #gaming mouse and my scroll broke in less than 2hrs of usage. Cc:@116593 https://t.co/AxHoDKfwsA
TW_THREAD_000717,0,self_service,A call did not resolve a pickup-location change; stated factually with no demand.,claude-opus-5-in-thread,2,"@81 Just got off the phone with a Rep @116593, and we couldn't get a package shipped to my closest location (NJ) for pick-up"
TW_THREAD_000718,1,complaint,Profane jab that dropping iPhone support is how abandonment starts.,claude-opus-5-in-thread,2,"The Newegg Mobile app isn't compatible with my iPhone anymore  See, this is how this shit starts."
TW_THREAD_000719,0,self_service,Aviation spotter post; no issue.,claude-opus-5-in-thread,2,"A321 ""Frances "" arrives at Newark @VirginAmerica https://t.co/FggOv8XRco"
TW_THREAD_000720,0,self_service,Praises an accessible screening they enjoyed twice; positive.,claude-opus-5-in-thread,6,"Insisted on going to the @116136 center and taking in the show with audio description for a second time. It was as  much fun today as it was yesterday, and I still got teary-eyed, even knowing what was coming"
TW_THREAD_000721,0,self_service,"A week of ""outage reported"" with a broken connection; pointed but below the severity bar.",claude-opus-5-in-thread,2,"@comcastcares Guys, it’s been a week continuously when your app says outage reported. And my internet connection keeps breaking up. Saying “Outage reported” is not enough. For a week!!!"
TW_THREAD_000723,1,complaint,"Profanity plus ""how I hate them!!!"" after missing a game; severe negative sentiment.",claude-opus-5-in-thread,7,Damn... how fucked up is @115900 the #UVA #RIU game is over... but I went by they're espn setting... this game can't be just coming on LIVE... how I hate them!!! https://t.co/NXdDA3OVaa
TW_THREAD_000724,0,self_service,Trouble viewing channels; a technical fault report.,claude-opus-5-in-thread,2,@ComcastCares #mobile_Care I’m having trouble viewing my channels on my tv
TW_THREAD_000725,1,complaint,"Calls the carrier's drop-in-the-lobby practice ""just stupid""; a categorical negative judgment.",claude-opus-5-in-thread,2,@115817 leaving something in my building is not delivering that thing to me.  Honestly it’s just stupid.
TW_THREAD_000727,0,self_service,Terse countdown jibe about a delivery window; no demand.,claude-opus-5-in-thread,2,Yall got 47 minutes @UPSHelp @115817
TW_THREAD_000728,1,check_cancellation_fee,Charged 50 when the driver cancelled the ride; disputes the cancellation deduction.,claude-opus-5-in-thread,2,"#uber : how funny when Uber Ask you to add even 10/- incase of low balance, and then deduct 50/- for their driver cancelling the ride.😡😡😡"
TW_THREAD_000729,1,contact_customer_service,Reports hitting their head when the driver crashed; an injury incident needing a person.,claude-opus-5-in-thread,4,@Uber_Support my driver crashed and I hit my head happy Halloween
TW_THREAD_000730,0,self_service,Asks why a free-delivery item only offers paid shipping; a delivery options question.,claude-opus-5-in-thread,5,@115830 Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?
TW_THREAD_000731,1,registration_problems,Three password resets still rejected at login; a lockout the self-service flow cannot clear.,claude-opus-5-in-thread,4,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me
TW_THREAD_000733,1,payment_issue,Direct debit payments are not going through for them or others; a payment method failure.,claude-opus-5-in-thread,4,@AmazonHelp Warum ist es mir (und scheinbar auch ein paar anderen) nicht möglich per Bankeinzug zu bezahlen?
TW_THREAD_000734,0,self_service,Delivery update says the address could not be found; an order tracking issue.,claude-opus-5-in-thread,2,"@AmazonHelp na ultima atualização da entrega do meu pedido, consta que não foi possível localizar o meu endereço, poderia ajudar?"
TW_THREAD_000737,0,self_service,Asks why videos break in Germany; a playback fault question.,claude-opus-5-in-thread,10,@116618 why your videos on Germany breaks too?
TW_THREAD_000739,1,contact_customer_service,Asks support to reach out so they can talk through a phone problem.,claude-opus-5-in-thread,2,Listen I’m having issues with my phone so like can you @ me so we can talk @AppleSupport
TW_THREAD_000740,0,self_service,Freezing and blank screenshots on a new handset; a technical fault report.,claude-opus-5-in-thread,4,not only does my phone keep freezing but when i screenshot things it turns out white... really not liking this iphone 8 plus @AppleSupport
TW_THREAD_000741,0,self_service,Reports an implausible battery drop; a technical fault report.,claude-opus-5-in-thread,2,@AppleSupport I’m no expert in battery life  but 40% doesn’t go to 7% in 5minutes
TW_THREAD_000742,0,self_service,Screenshot of a display glitch after an update; a bug report.,claude-opus-5-in-thread,4,@AppleSupport this is my top bar every time I open messages on my SE after updating to iOS 11.1 https://t.co/Lzge3qzc7w
TW_THREAD_000743,0,self_service,Reports keyboard lag on a new OS version; a bug report.,claude-opus-5-in-thread,2,@AppleSupport iOS 11.1 - keyboard lag. 🤨 https://t.co/TdIHT9L9dt
TW_THREAD_000746,0,self_service,Driver rescheduled a signed-for delivery and they ask how to get it today; a delivery request.,claude-opus-5-in-thread,2,@115817 @UPSHelp I went online earlier this week and signed for a package that was to be delivered today. The driver did not leave the package and rescheduled the delivery. I need direction on how to get my package today.
TW_THREAD_000747,0,self_service,Meme about waiting for a delivery; no demand.,claude-opus-5-in-thread,2,-me erday waiting for UPS https://t.co/bXr4Od96t1
TW_THREAD_000748,0,self_service,Sarcastic account of waiting all day for packages that never came; no severity trigger.,claude-opus-5-in-thread,2,@UPSHelp Thrilled I stayed home all day on a saturday after receiving 3 emails reassuring me my packages are out on truck for delivery. *sigh* 7Pm...nothing. 🤨
TW_THREAD_000749,0,self_service,Sarcastic thanks for leaving a parcel in the rain without ringing; a delivery gripe.,claude-opus-5-in-thread,2,"Dear @UPSHelp thanks for just leaving my package on the porch, in the rain and you didnt even ring the doorbell? So there it just sat."
TW_THREAD_000752,0,self_service,Asks how late deliveries run; a delivery policy question.,claude-opus-5-in-thread,3,@115817 what time do you guys stop delivering packages.
TW_THREAD_000754,1,payment_issue,Charged Ch32.38 against a quoted Ch19-24 range; an overcharge.,claude-opus-5-in-thread,2,"@115873 why charge higher than the rate range when I order? Ordered uberblack in Geneva for a 5-min ride. Range was Ch19 -24, charged Ch32.38."
TW_THREAD_000755,1,complaint,"Calls their current driver ""the worlds dumbest"" and says screening is failing.",claude-opus-5-in-thread,2,Hey @115873 I’m currently in a car with the worlds dumbest driver.  Y’all need to start checking these fools
TW_THREAD_000756,1,payment_issue,"Driver started the trip without picking them up, so the fare is wrongly charged.",claude-opus-5-in-thread,2,@Uber_Support one of your drivers just started my ride without picking me up
TW_THREAD_000759,1,complaint,Asks how to complain about a driver who cancelled on them for racist reasons.,claude-opus-5-in-thread,2,Wtf just happened. @115873 how do i complain abott a driver who canceled on me due to discriminatory and racist judgements.#uber
TW_THREAD_000760,1,complaint,"Names a driver who refused pickup and threatened them; a ""horrifying experience"".",claude-opus-5-in-thread,2,@115873 I had a horrifying experience with the driver Suresh: 9958520468. he refused to pickup and threaten me cancel the booking or else...
TW_THREAD_000761,0,self_service,Two months of tax invoices missing and needed urgently; an invoice retrieval request.,claude-opus-5-in-thread,4,"@Uber_Support I live in Mexico City, have not received facturas in the last 2 months and need then ASAP for tax report. please help!"
TW_THREAD_000762,0,self_service,Sarcasm about a 20-minute hold; no severity trigger.,claude-opus-5-in-thread,2,@Tesco make that on hold for 20 mins - really first class service - erm not https://t.co/NPwoeX9w54
TW_THREAD_000763,0,self_service,Says a product was too tough to eat and they are dissatisfied; product feedback.,claude-opus-5-in-thread,2,@Tesco I couldn't even eat the chorizo because it was too tough. Very dissatisfied.
TW_THREAD_000764,0,self_service,Fond photo post about the flight deck crew; positive.,claude-opus-5-in-thread,2,Our pilot and copilot on @Delta tonight!! Love it!! https://t.co/8KLFF97si9
TW_THREAD_000766,0,self_service,Asks whether a nonstop route is being cut; a schedule question.,claude-opus-5-in-thread,3,@Delta Good for u!  R u eliminating SLC to LHR nonstops??
TW_THREAD_000767,0,self_service,Points out a required field that blocks one-way enquiries; a website usability report.,claude-opus-5-in-thread,4,@Delta Your website comment form makes return trip a required field set. That's a problem for asking questions about 1-way flights.
TW_THREAD_000768,1,registration_problems,Account shows an unknown device or app attached; a suspected takeover.,claude-opus-5-in-thread,5,@SpotifyCares hi! I’ve got an issue where my account is like hijacked with an app/device that I don’t even know called Spotiamb 0.2.1..(1)
TW_THREAD_000769,0,self_service,Self-promotional music post; not a support request.,claude-opus-5-in-thread,5,"https://t.co/OBiOirQ3iU  Are you feeling something good?🤔 Well👏🏽 So👏🏽 Am👏🏽 I👏🏽 But I hate my voice, so oh well. 😂 Check it. #NewMusic ✌🏽❄️"
TW_THREAD_000770,0,self_service,Two-word thanks; no unresolved issue.,claude-opus-5-in-thread,3,"@VerizonSupport Cool, thanks"
TW_THREAD_000771,0,self_service,Jokey question about which company caused an outage; a status question.,claude-opus-5-in-thread,7,@VerizonSupport Was it you or Blizzard who broke the servers?
TW_THREAD_000774,0,self_service,Sarcastic post about service quality during a game; no severity trigger.,claude-opus-5-in-thread,8,Enjoying the end of the #IronBowl with this top notch @115722 service https://t.co/K0taDAwjZA
TW_THREAD_000775,1,complaint,"Cannot watch a game on their package and calls the situation ""absolute crap"".",claude-opus-5-in-thread,10,I can't watch the Temple game because this tv in Vermont doesn't have espn news and our verizon account doesn't have it either.   And I am not happy about this at all. This is absolute crap.
TW_THREAD_000776,0,self_service,Notes the provider's own speed test fails on a gigabit line; a wry fault report.,claude-opus-5-in-thread,6,@VerizonSupport @115725 ... when your “gigabit” internet is so slow that the Verizon speed test fails repeatedly... https://t.co/qsg0ov6rXp
TW_THREAD_000777,0,self_service,Asks for a channel's guide data to be corrected; a data fix request.,claude-opus-5-in-thread,21,@VerizonSupport can you fix the guide data for channel 506 WBIN-TV. The correct info is listed on channel 466 still which is no longer available
TW_THREAD_000778,0,self_service,Regional connection trouble affecting others too; an outage report.,claude-opus-5-in-thread,4,"@116655 Heyy so I am having trouble connecting from central jersey on fios, saw that others are having issues as well?"
TW_THREAD_000779,1,complaint,"Says the way they have been treated is ""totally unacceptable"".",claude-opus-5-in-thread,4,"@British_Airways i hope you can help me, becuse the way i am treated it's totally unacceptable."
TW_THREAD_000780,1,complaint,"Booked into a closed hotel, holiday lost, and says they wish they had used a competitor.",claude-opus-5-in-thread,8,@British_Airways booked us into @103574 @73772 when it’s closed wish I’d used @116665 #disappointed #noholiday
TW_THREAD_000782,1,payment_issue,The billing reference for charging their flights keeps being lost since early October.,claude-opus-5-in-thread,4,@British_Airways British Air keeps losing the CIV # to charge my flights. Been going on since early October. Poor customer service.
TW_THREAD_000783,0,self_service,Asks where a bag lost during a rerouting is; a baggage tracing request.,claude-opus-5-in-thread,19,"@British_Airways  where is my missing bag ? On br airways flight to bfast hrow kuwait, delayed flightput on K airlines mon anoon  veryupset"
TW_THREAD_000784,0,self_service,Names two crew members as the best ever; a compliment.,claude-opus-5-in-thread,2,Hi @British_Airways I flew BA198 from Mumbai to London today and my cabin crew called Victor &amp; Sarah were the best cabin crew ever. #payrise
TW_THREAD_000786,0,self_service,Asks for seller-side feedback tools; a platform policy suggestion.,claude-opus-5-in-thread,2,"@AskeBay when are you going to correct the inbalance for sellers, they need to be able to mark buyers as time wasters and liars."
TW_THREAD_000787,0,self_service,Set-top box frozen during setup; a technical fault report.,claude-opus-5-in-thread,2,@ComcastCares #mobile_Care I am setting up my tv box and it has been frozen on select your languages for about 15 minuets.
TW_THREAD_000789,1,complaint,"A full day without resolution, tagged ""#comcastdoesntcare"" and ""#ihatecomcast"".",claude-opus-5-in-thread,6,@116136 @comcastcares fails to deliver quality service. Have dealt w/ them all day &amp; still no resolution. #comcastdoesntcare #ihatecomcast
TW_THREAD_000790,0,self_service,Cannot check outages without the internet needed to sign in; a usability observation.,claude-opus-5-in-thread,9,"Hey @115900 my password is saved on my laptop, my internet isn't working, and I can't check outages without signing in.. weird way to do it"
TW_THREAD_000791,0,self_service,Asks why a show was preempted for sport; a scheduling question.,claude-opus-5-in-thread,2,@comcastcares Don't sports have entire channels dedicated to them? Why is #jeopardy being preempted for baseball right now?
TW_THREAD_000792,1,complaint,"Calls upload speeds ""trash"" and curtly demands an explanation.",claude-opus-5-in-thread,2,@comcastcares My upload speeds are trash. Explain.
TW_THREAD_000793,0,self_service,Notes another connection reset interrupted a stream; a fault report.,claude-opus-5-in-thread,2,"XFINITY decided to reset my internet again :D Had to restart stream, Live again https://t.co/vlGtF0UAit"
TW_THREAD_000794,1,contact_human_agent,"The sales phone system hangs up on them mid-transfer, twice; they cannot reach a person.",claude-opus-5-in-thread,2,"@comcastcares Trying to call to set up new service... asks for phone # and zip code, says it’s transferring me then it hangs up. Twice now."
TW_THREAD_000795,0,self_service,Sarcastically weighs a $200 monthly bill against 12 hours of problems; no severity trigger.,claude-opus-5-in-thread,2,@116136 @comcastcares i guess i pay 200 a month for 12 hours of THIS right? Thats what im paying for? https://t.co/OqVrO1etdS
TW_THREAD_000797,0,self_service,Shares a cheap fare with wedding guests; no issue.,claude-opus-5-in-thread,2,Anyone who needs to book a flight for our wedding: DO IT NOW! Round trip only $85 with @AmericanAir 💍✈️
TW_THREAD_000799,1,complaint,Says they are moments from cursing the carrier out; profane and openly hostile.,claude-opus-5-in-thread,4,Bitch I'm like two seconds away from cussing @115911 tf out 🙄
TW_THREAD_000800,0,self_service,Asks the upgrade price on a handset; a pricing question.,claude-opus-5-in-thread,2,@115911 how much for the iPhone x with the jump? I’m not spending $200 plus on a phone 😂 sry
TW_THREAD_000802,0,self_service,Publisher server status bulletin; not a customer request.,claude-opus-5-in-thread,16,"STATUS UPDATE: Global Dedicated Server support remains active. Continuing Gamebattles testing with an update tonight. HQ tests in progress around the world, and you may find yourself in a fully populated HQ. If not, you can still invite friends into your HQ. More intel to come."
TW_THREAD_000803,0,self_service,"Missing in-game items and blank lobbies, asking whether the disc is faulty; a technical question.",claude-opus-5-in-thread,3,"@115765 @ATVIAssist @115766 having issues with my game WWII, from missing attachments for guns, blank lobby screens. Are any of the disc defected. Bought mine from tesco £36 https://t.co/dRjAlXTgCx"
TW_THREAD_000804,0,self_service,Asks for leaderboards to be corrected after boosting; a game integrity request.,claude-opus-5-in-thread,4,Help @116698 @115765 We are dropping places due to boosters. Please can you rectify the leaderboards. Many thanks https://t.co/AGFV0iuwCy
TW_THREAD_000805,0,self_service,Meme praising the airline's holiday effort; positive.,claude-opus-5-in-thread,2,"Everyone: Flying sucks on halloween. @SouthwestAir: we got you, fam. https://t.co/wyuYiy3buh"
TW_THREAD_000806,0,self_service,Asks how to credit points for a booking made by someone else; a loyalty account question.,claude-opus-5-in-thread,2,Hmmm. How do I add points to my RR when a reservation was not made by me? I do hope they can be tacked on! 😍😘🎃 @SouthwestAir
TW_THREAD_000807,0,self_service,Thanks the airline; a compliment.,claude-opus-5-in-thread,2,@SouthwestAir thanks for letting us be 10! https://t.co/77LkhO370D
TW_THREAD_000808,0,self_service,Thanks the airline for a smooth flight; a compliment.,claude-opus-5-in-thread,2,Thank you @SouthwestAir for making my 6 hour  flight smooth from DCA to SFO and your fall spirit 🌻 https://t.co/qVDeov0gYR
TW_THREAD_000810,0,self_service,Delighted at having a row to themselves; positive.,claude-opus-5-in-thread,2,when you board a plane and they tell you to pick a whole row to yourself ❤️ @SouthwestAir
TW_THREAD_000814,0,self_service,Recounts a favourite story about a tight connection; positive.,claude-opus-5-in-thread,5,@SouthwestAir My fave SW story is when my flight frm Reno to Vegas got delayed &amp; my layover in Vegas became 45mins instead of 2hrs..the plane from Vegas
TW_THREAD_000816,0,self_service,Praises the social media team; a compliment.,claude-opus-5-in-thread,2,The @SouthwestAir social media people are A-1 😂😂😂 https://t.co/qCWS6Zg9I3
TW_THREAD_000818,0,self_service,Asks why a sleeper service is not in search results; a booking question.,claude-opus-5-in-thread,4,"@GWRHelp Hi,just wondering why the 2345 sleeper isn't showing when I do a search for Paddington to Penzance on December 21st? Thanks"
TW_THREAD_000819,0,self_service,Playful jab at a teaser post; no issue.,claude-opus-5-in-thread,3,Ugh @115714 stop being such a tease https://t.co/OA5gkGMduc
TW_THREAD_000820,0,self_service,Sweepstakes marketing post; not a support request.,claude-opus-5-in-thread,8,Don't miss the chance to win a 2018 Jeep® Cherokee Overland! Follow and tweet #JustForYouSweepstakes https://t.co/0ln1IucU7E
TW_THREAD_000821,0,self_service,Tells followers about a $50 price rise and asks about alternatives; addressed to peers.,claude-opus-5-in-thread,2,Peeps my @Ask_Spectrum  is going up $50 next month. What are y'all using for over the air and cord cut?
TW_THREAD_000822,0,self_service,Requests a name correction with a case number; a standard booking amendment.,claude-opus-5-in-thread,8,@AirAsiaSupport name correction my case number 494610
TW_THREAD_000823,1,contact_customer_service,"Delivery missed, customer services did not answer and are now closed; asks what to do.",claude-opus-5-in-thread,4,@Tesco food delivery due between 9-10pm. Still not arrived. Customer services did not answer call. Services now closed. What should I do? https://t.co/xSuRPWAivN
TW_THREAD_000824,0,self_service,Asks about substituting a side item; a menu question.,claude-opus-5-in-thread,8,why can't i get chips instead of a tortilla from @ChipotleTweets for free?
TW_THREAD_000825,0,self_service,Costume photo post; no issue.,claude-opus-5-in-thread,2,Best chipotle costume ? @ChipotleTweets #chipotle https://t.co/tXbPy0L26R
TW_THREAD_000826,0,self_service,Promo enthusiasm; no issue.,claude-opus-5-in-thread,2,$3 burritos at @ChipotleTweets  with costume?? Don't mind if I do! #stuffed
TW_THREAD_000827,0,self_service,Wryly reports bone in the chicken as a Halloween joke; no demand or judgment.,claude-opus-5-in-thread,2,I know Halloween is supposed to be scary but a piece of bone in my chicken is a little too far @ChipotleTweets https://t.co/PZLZQ3a5p3
TW_THREAD_000828,0,self_service,Joke about a costume paying off at the promo; no issue.,claude-opus-5-in-thread,2,The only reason to spend thousands on a fursuit! $3 burritos at @ChipotleTweets !!!! https://t.co/d4wWK5BEmk
TW_THREAD_000829,0,self_service,Asks what combinations the promo price covers; a promo terms question.,claude-opus-5-in-thread,2,"@ChipotleTweets For the boorito offer, if you order half steak, half chicken and then extra steak, it would still be $3, right?"
TW_THREAD_000831,0,self_service,Disappointed by a long queue for the promo; no demand.,claude-opus-5-in-thread,2,Went to @ChipotleTweets dressed up as Napoleon Dynamite and the line was out the door. So disappointed 😔
TW_THREAD_000832,0,self_service,Jokey question about costume eligibility; a promo terms question.,claude-opus-5-in-thread,3,Should I wear an inflatable cow costume to @ChipotleTweets in order to get a $3 burrito?
TW_THREAD_000834,0,self_service,Playful request for limes; no issue.,claude-opus-5-in-thread,2,@ChipotleTweets I need limes!
TW_THREAD_000836,0,self_service,Asking other users for a promo code; not a support request.,claude-opus-5-in-thread,3,Who Have WW2 Code? DM Me! @115766 @517
TW_THREAD_000837,0,self_service,Asks for a map issue to be fixed; a bug report.,claude-opus-5-in-thread,3,@115765 fix Pointe Du Hoc please
TW_THREAD_000839,0,self_service,Game lobbies still empty and asks whether there is a fix; a technical question.,claude-opus-5-in-thread,3,"@ATVIAssist hey my headquarters still aren't populated, is there a fix for this"
TW_THREAD_000840,0,self_service,Jokes about eating too much; no issue for the company.,claude-opus-5-in-thread,2,This was a good idea in theory but now I have a tummy ache :(((( https://t.co/lnIneXSE3i
TW_THREAD_000841,0,self_service,Jokes about staff ordering rival food while they queued; a wry observation.,claude-opus-5-in-thread,2,@ChipotleTweets I was getting a BOOrito while your employees ordered Pizza Hut. Please tell me this is a Halloween trick to scare customers. https://t.co/cPQwzeL8uV
TW_THREAD_000843,0,self_service,Thanks the brand for the promo; a compliment.,claude-opus-5-in-thread,4,Thanks for the $3 Boorito™ @ChipotleTweets https://t.co/fN5bTwgvAg
TW_THREAD_000844,0,self_service,Asks why online ordering is unavailable; a service status question.,claude-opus-5-in-thread,2,@ChipotleTweets Why can’t I order online?
TW_THREAD_000845,0,self_service,Asks why the driver is waiting outside near the end of the slot; a delivery status question.,claude-opus-5-in-thread,4,@Tesco why is your grocery delivery guy just sitting outside when he only has 4 minutes left to deliver my groceries?
TW_THREAD_000846,0,self_service,Disappointed that prices dropped further after they bought; a pricing gripe.,claude-opus-5-in-thread,4,@sainsburys I just wanted to say how disappointed I am at the fact your store reduced items further after the toy sale! #outofpocket
TW_THREAD_000847,0,self_service,Asks who signed for a package nobody at the office received; a delivery record lookup.,claude-opus-5-in-thread,2,@115817 package said to be delivered. No one at office remembers or signed for. Can you confirm who received? 1zy__credit_card__
TW_THREAD_000850,0,self_service,Asks why a perk shows expired before its stated deadline; a promo terms question.,claude-opus-5-in-thread,2,@115911 why does it say expired for the atom tickets if we had until the 27 to redeem?
TW_THREAD_000851,1,complaint,"Two handsets stolen in transit, arriving as empty boxes; a theft loss with a demand for change.",claude-opus-5-in-thread,2,@115911 needs to ship phones in inconspicuous boxes so they don't get stolen along the way at @115817!!!! Currently have 2 empty iPhone 8+ boxes SMH
